id      ,date,station_id                          ,temperature_mean  ,temperature_median,temperature_min   ,temperature_max   ,rain_sum          ,humidity_mean     ,humidity_min,humidity_max,wind_speed_mean     ,rain_mean           ,rain_min,rain_max,rain_no_hours,humidity_no_hours,wind_speed_no_hours,solar_rad_std_sum,solar_rad_std_no_hours,station_id                          ,datasource,src_id  ,src_elevation,latitude,longitude,geom                                          ,distance_water,,
11468835,2023/01/18,6a1a6a0f-d34b-5e74-80ad-7aeb4fa721fe,26.49286033,25.275,20.97,33.63,0,59.90909091,27,0,2.058333333,0,0,0,24,22,24,7054,24,6a1a6a0f-d34b-5e74-80ad-7aeb4fa721fe,metos,0120D5A1,231.8,-33.531332,19.229656,POINT (19.229656 -33.531332),300,,
11469851,2023/01/18,83bbb7ae-c969-5f76-aa00-5f48cb6fe3a9,25.74,25.375,19.53,34.21,0,56.15,25,0,1.679166667,0,0,0,24,20,24,7397,24,83bbb7ae-c969-5f76-aa00-5f48cb6fe3a9,metos,0120D5B3,158.7,-33.60132,18.858044,POINT (18.858044 -33.60132),290,,
11470348,2023/01/18,8e829ae2-11e1-5457-98ae-c4475876cd2c,28.435,27.195,22.07,37.7,0.2,67.453,19.19,100,1.270833333,0.008333333,0,0.2,24,20,24,6449,24,8e829ae2-11e1-5457-98ae-c4475876cd2c,metos,0020F397,279.4,-33.852444,19.370588,POINT (19.370588 -33.852444),0,,
11468779,2023/01/18,68eeca0a-c532-5c1f-bc0d-eb6e64b38b53,27.95583333,28.195,21.42,35.4,0,57.73913043,22,95,1.9375,0,0,0,24,23,24,6680,24,68eeca0a-c532-5c1f-bc0d-eb6e64b38b53,metos,0120D598,77.2,-33.699484,19.27756,POINT (19.27756 -33.699484),555,,
11465831,2023/01/18,23bffa1c-114e-5a26-a158-9e2809cef68c,25.27166667,24.94,20.01,32.58,0,64.31083333,26.22,95.57,0.758823529,0,0,0,24,24,17,7217,24,23bffa1c-114e-5a26-a158-9e2809cef68c,metos,0020F838,265.9,-33.734764,19.04696,POINT (19.04696 -33.734764),0,,
11468867,2023/01/18,6a434fd3-2248-5726-8da0-a2467667aec8,26.48333333,26.245,20.27,33.8,0,60.45,31,89,1.516666667,0,0,0,24,20,24,7943,24,6a434fd3-2248-5726-8da0-a2467667aec8,metos,0120D5D4,130.1,-33.695572,18.952162,POINT (18.952162 -33.695572),250,,
11467177,2023/01/18,439a667c-4c83-5981-8b02-33e01dbb1d89,24.80458333,24.93,18.05,31.26,0,58.81818182,23,96,5.0375,0,0,0,24,22,24,8561,24,439a667c-4c83-5981-8b02-33e01dbb1d89,metos,0120D5DD,482.6,-33.936276,18.936866,POINT (18.936866 -33.936276),100,,
11467034,2023/01/18,406da46a-c698-50b9-9c8f-42f15e79f7a8,25.33333333,25.035,20.76,33.23,0,67.7875,25.2,97.06,1.116666667,0,0,0,24,24,24,6544,24,406da46a-c698-50b9-9c8f-42f15e79f7a8,metos,0020EE85,163.7,-33.624208,19.036232,POINT (19.036232 -33.624208),0,,
11465715,2023/01/18,207119df-8946-5f59-bb27-548cbc8cd581,24.19041667,23.03,19.75,30.68,0,70.38375,37.81,91.54,1.291666667,0,0,0,24,24,24,7489,24,207119df-8946-5f59-bb27-548cbc8cd581,metos,0020FA28,136.6,-33.903692,18.73573,POINT (18.73573 -33.903692),0,,
11469263,2023/01/18,74fb653a-df98-568a-8d10-6cbb7a60aeef,26.93208333,26.63,20.83,36.07,0,58.65136364,22.58,97.84,1.795833333,0,0,0,24,22,24,7025,24,74fb653a-df98-568a-8d10-6cbb7a60aeef,metos,209044,216.17,-33.66919229,19.30439689,POINT (19.304396893501 -33.669192294582),0,,
11470645,2023/01/18,9747ee1a-10a2-5a4a-aaf3-d5cffdbeb2a8,26.33916667,25.895,19.92,33.54,0,55.10526316,21,97,1.333333333,0,0,0,24,19,24,7578,24,9747ee1a-10a2-5a4a-aaf3-d5cffdbeb2a8,metos,0120D59D,163.2,-33.934784,18.903558,POINT (18.903558 -33.934784),20,,
11465699,2023/01/18,2052e304-ed3a-51e1-ba27-cda6a8f195be,23.92541667,23.695,18.48,30.97,0,66.625,36.9,97.4,7.1125,0,0,0,24,24,24,7877,24,2052e304-ed3a-51e1-ba27-cda6a8f195be,metos,0310DF67,319.5,-33.933608,18.749158,POINT (18.749158 -33.933608),720,,
11470493,2023/01/18,93b185d0-bc96-5949-a8fe-3a9656067930,24.265,24.155,18.58,30.56,0,65.755,30.15,98.32,1.3875,0,0,0,24,22,24,7119,24,93b185d0-bc96-5949-a8fe-3a9656067930,metos,0020F840,444.1,-33.902212,18.923728,POINT (18.923728 -33.902212),0,,
11468670,2023/01/18,6526321d-332c-5201-9a79-d3d697528c32,26.33458333,25.36,19.74,34.8,0,56.82352941,23,96,1.666666667,0,0,0,24,17,24,8655,24,6526321d-332c-5201-9a79-d3d697528c32,metos,0120D5B2,188.8,-33.88094,19.05081,POINT (19.05081 -33.88094),545,,
11465639,2023/01/18,1eec0a7a-5853-56fd-9f67-c92d7d40f735,25.47333333,24.835,20.23,34.25,0,0,0,0,0.691666667,0,0,0,24,0,24,7907,24,1eec0a7a-5853-56fd-9f67-c92d7d40f735,metos,00208EEC,239.66,-33.63677473,19.0572135,POINT (19.057213498984876 -33.63677472922212),380,,
11468060,2023/01/18,546925ed-ea39-53b2-a3dd-6825fbbb668c,24.41083333,24.47,18.17,31.89,0,73.328125,36.53,100,0.538095238,0,0,0,24,16,21,7102,24,546925ed-ea39-53b2-a3dd-6825fbbb668c,metos,0020F4AE,500.9,-33.875788,18.899676,POINT (18.899676 -33.875788),0,,
11470144,2023/01/18,89b54a7e-6e3e-5a44-bfb2-4c72a2b50ee5,25.30943882,25.24,19.6,31.82,0,67.51777778,34.17,99.44,1.05,0,0,0,24,18,24,7953,24,89b54a7e-6e3e-5a44-bfb2-4c72a2b50ee5,metos,0020F29F,323.9,-34.013096,18.87002,POINT (18.87002 -34.013096),0,,
28685754,2023/01/18,33fa936c-1345-55d0-9dde-f88ae9016d37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33fa936c-1345-55d0-9dde-f88ae9016d37,metos,0020FA21,129.8,-33.788268,18.946868,POINT (18.946868 -33.788268),0,,
11465624,2023/01/18,1ebf5c1e-9843-51a0-9004-bf4a8213be41,25.54416667,24.285,20.06,33.19,0,62.22208333,23.82,92.04,0.2375,0,0,0,24,24,24,0,0,1ebf5c1e-9843-51a0-9004-bf4a8213be41,metos,00203F45,350.96,-34.04484953,19.09532198,POINT (19.095321980659488 -34.04484952533755),355,,
11474789,2023/01/18,f8b66203-aaf2-5b79-ad3e-c51ff60d5196,24.89019613,24.49,19.82,32.27,0,60.93458333,26.93,87.4,1.733333333,0,0,0,24,24,24,7721,24,f8b66203-aaf2-5b79-ad3e-c51ff60d5196,metos,0000A18F,167.15,-33.8588167,18.8186869,POINT (18.8186869 -33.8588167),0,,
11465546,2023/01/18,1dc437ca-5868-51c7-9530-e0d6bafad538,26.34153864,24.48,20.99788785,34.8,0,61.7773913,25.8,91.51,1.954166667,0,0,0,24,23,24,5740,24,1dc437ca-5868-51c7-9530-e0d6bafad538,metos,0020EEB9,386,-33.591832,19.3682,POINT (19.3682 -33.591832),0,,
11474449,2023/01/18,f2b99fe6-9b57-56d6-aef3-fc1000ab104b,23.78916667,22.755,19.18,30.1,0,80.33833333,45.68,100,1.345833333,0,0,0,24,18,24,7111,24,f2b99fe6-9b57-56d6-aef3-fc1000ab104b,metos,0020F295,220.5,-33.956004,18.731072,POINT (18.731072 -33.956004),0,,
11470378,2023/01/18,8ec6067d-b248-55b1-a4fa-8464c730428c,24.72333333,24.3,19.21,32.12,0.8,65.12833333,29.79,91.82,0,0.033333333,0,0.6,24,24,0,0,0,8ec6067d-b248-55b1-a4fa-8464c730428c,metos,07D0F3F5,177.8,-33.386575,18.887651,POINT (18.887651 -33.386575),0,,
11474099,2023/01/18,ece4a009-02b7-51d1-bdcc-5fc34ff9a79d,24.98541667,24.305,20.23,32.7,0,63.60583333,25.54,91.39,1.454166667,0,0,0,24,24,24,7377,24,ece4a009-02b7-51d1-bdcc-5fc34ff9a79d,metos,0020F843,197.8,-33.815288,18.890536,POINT (18.890536 -33.815288),0,,
11474356,2023/01/18,f1e4a5f0-f6f3-5191-baff-ce43174e7b20,26.3898761,24.985,20.53,35.08,0,59.77375,22.08,94.23,1.166666667,0,0,0,24,24,24,7229,24,f1e4a5f0-f6f3-5191-baff-ce43174e7b20,metos,00208EF0,273.38,-33.6388749,19.22345587,POINT (19.22345587205882 -33.63887489557904),570,,
11465435,2023/01/18,1c3e49eb-fa07-588b-8cca-c980c2dfef68,25.24958333,24.635,20.18,32.1,0,65.32173913,28.32,94.22,2.20952381,0,0,0,24,23,21,7531,24,1c3e49eb-fa07-588b-8cca-c980c2dfef68,metos,0020F839,245.5,-33.948488,18.908912,POINT (18.908912 -33.948488),0,,
11474696,2023/01/18,f6848773-786e-55ab-b489-d9986202c757,24.48375,24.505,19.37,30.11,0,38.59090909,21,61,0.80625,0,0,0,24,22,16,5831,24,f6848773-786e-55ab-b489-d9986202c757,metos,0120D5A6,1134.6,-33.880552,19.287846,POINT (19.287846 -33.880552),0,,
11473494,2023/01/18,de1cbd84-7077-5b8e-abe8-00839309cc87,23.19708333,23.195,17.91,28.65,0,81.13052632,22.8,100,2.183333333,0,0,0,24,19,24,6633,24,de1cbd84-7077-5b8e-abe8-00839309cc87,metos,0020F4D1,701.5,-33.643448,19.110226,POINT (19.110226 -33.643448),0,,
11474881,2023/01/18,fadfbfc6-b67e-5b13-bc71-839610a24d59,25.00333333,24.055,19.69,32.56,0,67.61304348,29.76,96.54,0.520833333,0,0,0,24,23,24,3133,24,fadfbfc6-b67e-5b13-bc71-839610a24d59,metos,0020F7E7,152.2,-33.903912,18.811236,POINT (18.811236 -33.903912),0,,
11470897,2023/01/18,9d2cf417-8153-5078-b769-8e99c883cac5,25.08625,23.755,20.58,33.09,0,66.76047619,26.72,92.99,1.676190476,0,0,0,24,21,21,6989,24,9d2cf417-8153-5078-b769-8e99c883cac5,metos,0020F842,176.1,-33.9969,18.864548,POINT (18.864548 -33.9969),0,,
11470724,2023/01/18,99f5d4cf-cfac-5dce-a114-bffa2f97fe6b,26.74125,25.22,18.85,36.84,0,63,31,96,0.55,0,0,0,24,20,24,3367,24,99f5d4cf-cfac-5dce-a114-bffa2f97fe6b,metos,0120B1D3,127.3,-33.69929,18.951556,POINT (18.951556 -33.69929),240,,
11471946,2023/01/18,b8102882-2e10-5c7e-99e8-f4a6e88e3e8c,26.34041667,25.81,20.89,35.98,0,55.98541667,16.82,81.35,0,0,0,0,24,24,0,0,0,b8102882-2e10-5c7e-99e8-f4a6e88e3e8c,metos,00203F51,139.7,-33.78788886,18.98841469,POINT (18.988414687866218 -33.787888856558276),0,,
11466139,2023/01/18,28c74ee6-172c-5eea-94a8-6b6d86b948a3,23.985,24.15,19.29,30.55,0,71.1865,37.92,100,1.604166667,0,0,0,24,20,24,6994,24,28c74ee6-172c-5eea-94a8-6b6d86b948a3,metos,0020F4D5,246.8,-33.92452,18.790424,POINT (18.790424 -33.92452),0,,
11465625,2023/01/19,1ebf5c1e-9843-51a0-9004-bf4a8213be41,22.85924276,21.635,16.37,29.87,0,63.88166667,36.35,91.51,0.204166667,0,0,0,24,24,24,0,0,1ebf5c1e-9843-51a0-9004-bf4a8213be41,metos,00203F45,350.96,-34.04484953,19.09532198,POINT (19.095321980659488 -34.04484952533755),355,,
11466140,2023/01/19,28c74ee6-172c-5eea-94a8-6b6d86b948a3,21.3725,19.72,18.44,25.92,0,76.04714286,51.9,100,1.154166667,0,0,0,24,14,24,7604,24,28c74ee6-172c-5eea-94a8-6b6d86b948a3,metos,0020F4D5,246.8,-33.92452,18.790424,POINT (18.790424 -33.92452),0,,
11466660,2023/01/19,341b89ba-e3a7-51e0-815f-dab9e1dced33,23.19291667,20.59,17.05,31.11,0,69.16454545,34.45,97.95,0.408333333,0,0,0,24,22,24,7787,24,341b89ba-e3a7-51e0-815f-dab9e1dced33,metos,0020EE98,318.6,-33.377092,18.836256,POINT (18.836256 -33.377092),0,,
11467363,2023/01/19,47c3a51e-31a5-5a34-b6a7-b3c4420ffd73,20.95583333,19.655,17.51,25.56,0,77.8875,49.6,99.8,1.685714286,0,0,0,24,24,21,9070,24,47c3a51e-31a5-5a34-b6a7-b3c4420ffd73,metos,0310DF6C,358.1,-34.023233,18.854243,POINT (18.854243 -34.023233),270,,
11468017,2023/01/19,5317c806-ca87-5329-a8bc-8336a1d94366,18.01125,16.485,14.35,24.82,0.2,77.15952381,43.13,100,1.920833333,0.008333333,0,0.2,24,21,24,7525,24,5317c806-ca87-5329-a8bc-8336a1d94366,metos,0000A1E2,1222.48,-33.37559595,19.25304332,POINT (19.253043319702137 -33.3755959510696),0,,
11466614,2023/01/19,3357d0a1-5911-5ba6-bbd4-91a246c6bce8,23.27708333,20.97,18.51,28.82,0,69.52941176,42,90,0,0,0,0,24,17,24,8787,24,3357d0a1-5911-5ba6-bbd4-91a246c6bce8,metos,0120D59A,178.2,-33.88498,18.85128,POINT (18.85128 -33.88498),75,,
11474100,2023/01/19,ece4a009-02b7-51d1-bdcc-5fc34ff9a79d,22.90458333,21.215,18.89,28.94,0,71.22541667,41.27,93.2,1.25,0,0,0,24,24,20,7832,24,ece4a009-02b7-51d1-bdcc-5fc34ff9a79d,metos,0020F843,197.8,-33.815288,18.890536,POINT (18.890536 -33.815288),0,,
11465640,2023/01/19,1eec0a7a-5853-56fd-9f67-c92d7d40f735,24.20333333,21.97,19.3,31.61,0,6.975,5.62,8.33,0.470833333,0,0,0,24,2,24,9152,24,1eec0a7a-5853-56fd-9f67-c92d7d40f735,metos,00208EEC,239.66,-33.63677473,19.0572135,POINT (19.057213498984876 -33.63677472922212),380,,
11474882,2023/01/19,fadfbfc6-b67e-5b13-bc71-839610a24d59,22.345,20.705,19.1,27.54,0,73.88263158,49.27,100,0.042105263,0,0,0,24,19,19,6659,24,fadfbfc6-b67e-5b13-bc71-839610a24d59,metos,0020F7E7,152.2,-33.903912,18.811236,POINT (18.811236 -33.903912),0,,
11470379,2023/01/19,8ec6067d-b248-55b1-a4fa-8464c730428c,23.94917731,23.015,18.43025539,30.14,0,63.90086957,35.5,90.45,0,0,0,0,24,23,0,0,0,8ec6067d-b248-55b1-a4fa-8464c730428c,metos,07D0F3F5,177.8,-33.386575,18.887651,POINT (18.887651 -33.386575),0,,
11470898,2023/01/19,9d2cf417-8153-5078-b769-8e99c883cac5,21.92875,20.85,17.62,26.55,0,78.505,51.15,99.79,1.595833333,0,0,0,24,22,24,7859,24,9d2cf417-8153-5078-b769-8e99c883cac5,metos,0020F842,176.1,-33.9969,18.864548,POINT (18.864548 -33.9969),0,,
11474790,2023/01/19,f8b66203-aaf2-5b79-ad3e-c51ff60d5196,22.59525122,20.825,19.04602917,28.12,0,70.93,41.42,94.95,1.757142857,0,0,0,24,24,21,8163,24,f8b66203-aaf2-5b79-ad3e-c51ff60d5196,metos,0000A18F,167.15,-33.8588167,18.8186869,POINT (18.8186869 -33.8588167),0,,
11465547,2023/01/19,1dc437ca-5868-51c7-9530-e0d6bafad538,24.29833333,23.34,16.92,32.42,0,61.65083333,28.16,98.27,2.255,0,0,0,24,24,20,8321,24,1dc437ca-5868-51c7-9530-e0d6bafad538,metos,0020EEB9,386,-33.591832,19.3682,POINT (19.3682 -33.591832),0,,
11470725,2023/01/19,99f5d4cf-cfac-5dce-a114-bffa2f97fe6b,24.64708333,23.425,16.31,32.81,0,0,33,98,0.60952381,0,0,0,24,17,21,3491,24,99f5d4cf-cfac-5dce-a114-bffa2f97fe6b,metos,0120B1D3,127.3,-33.69929,18.951556,POINT (18.951556 -33.69929),240,,
11468671,2023/01/19,6526321d-332c-5201-9a79-d3d697528c32,24.21083333,22.755,18.78,31.63,5.6,52.64285714,33,98,1.279166667,0.233333333,0,3.4,24,14,24,9230,24,6526321d-332c-5201-9a79-d3d697528c32,metos,0120D5B2,188.8,-33.88094,19.05081,POINT (19.05081 -33.88094),545,,
11474357,2023/01/19,f1e4a5f0-f6f3-5191-baff-ce43174e7b20,23.93958333,23.51,14.87,31.58,0,60.7,24.16,97.12,1.345833333,0,0,0,24,23,24,9132,24,f1e4a5f0-f6f3-5191-baff-ce43174e7b20,metos,00208EF0,273.38,-33.6388749,19.22345587,POINT (19.22345587205882 -33.63887489557904),570,,
11474450,2023/01/19,f2b99fe6-9b57-56d6-aef3-fc1000ab104b,21.74,19.915,18.42,27.07,0,77.72,61.01,100,0.823809524,0,0,0,24,13,21,7711,24,f2b99fe6-9b57-56d6-aef3-fc1000ab104b,metos,0020F295,220.5,-33.956004,18.731072,POINT (18.731072 -33.956004),0,,
11470349,2023/01/19,8e829ae2-11e1-5457-98ae-c4475876cd2c,24.86916667,23.39,19.98,31.32,0,73.8275,39.29,99.95,1.9125,0,0,0,24,24,24,8598,24,8e829ae2-11e1-5457-98ae-c4475876cd2c,metos,0020F397,279.4,-33.852444,19.370588,POINT (19.370588 -33.852444),0,,
11468589,2023/01/19,63056440-2689-50c2-b49a-0d9066ac4b0c,23.14,21.81,17.54,29.5,0,72.21294118,33.88,100,1.683333333,0,0,0,24,17,24,7790,24,63056440-2689-50c2-b49a-0d9066ac4b0c,metos,0020F3DF,535,-33.387224,19.381352,POINT (19.381352 -33.387224),0,,
11465832,2023/01/19,23bffa1c-114e-5a26-a158-9e2809cef68c,23.03541667,21.545,17.76,29.09,0,71.2075,37.75,0,0.65,0,0,0,24,24,24,7655,24,23bffa1c-114e-5a26-a158-9e2809cef68c,metos,0020F838,265.9,-33.734764,19.04696,POINT (19.04696 -33.734764),0,,
11467035,2023/01/19,406da46a-c698-50b9-9c8f-42f15e79f7a8,23.95708333,22.27,19.53,29.95,0,70.25041667,36.53,99.99,0.854166667,0,0,0,24,24,24,7376,24,406da46a-c698-50b9-9c8f-42f15e79f7a8,metos,0020EE85,163.7,-33.624208,19.036232,POINT (19.036232 -33.624208),0,,
11468132,2023/01/19,55f2ae85-8f4e-5e57-a403-f6b752b43eae,25.43125,24.645,20.17,32.76,0,60.34458333,24.13,94.5,1.25,0,0,0,24,24,24,6097,24,55f2ae85-8f4e-5e57-a403-f6b752b43eae,metos,0000057D,494.16,-33.704333,19.332136,POINT (19.332136 -33.704333),0,,
11471947,2023/01/19,b8102882-2e10-5c7e-99e8-f4a6e88e3e8c,24.9275,22.705,19.95,32.83,0,59.40708333,29.73,86.67,0,0,0,0,24,24,0,0,0,b8102882-2e10-5c7e-99e8-f4a6e88e3e8c,metos,00203F51,139.7,-33.78788886,18.98841469,POINT (18.988414687866218 -33.787888856558276),0,,
11469264,2023/01/19,74fb653a-df98-568a-8d10-6cbb7a60aeef,25.51166667,24.795,19.68,32.56,0,59.60916667,20.4,95.98,2.25,0,0,0,24,24,24,9927,24,74fb653a-df98-568a-8d10-6cbb7a60aeef,metos,209044,216.17,-33.66919229,19.30439689,POINT (19.304396893501 -33.669192294582),0,,
23563974,2023/01/19,546925ed-ea39-53b2-a3dd-6825fbbb668c,0,0,0,0,0,97.22333333,91.67,100,0,0,0,0,3,3,3,0,3,546925ed-ea39-53b2-a3dd-6825fbbb668c,metos,0020F4AE,500.9,-33.875788,18.899676,POINT (18.899676 -33.875788),0,,
11465436,2023/01/19,1c3e49eb-fa07-588b-8cca-c980c2dfef68,22.165,20.43,17.08,28.15,0,77.37916667,39.38,100,1.745833333,0,0,0,24,24,24,7590,24,1c3e49eb-fa07-588b-8cca-c980c2dfef68,metos,0020F839,245.5,-33.948488,18.908912,POINT (18.908912 -33.948488),0,,
11465716,2023/01/19,207119df-8946-5f59-bb27-548cbc8cd581,22.6875,21.23,19.15,27.99,0,75.05,45.51,96.64,1.275,0,0,0,24,24,20,7589,24,207119df-8946-5f59-bb27-548cbc8cd581,metos,0020FA28,136.6,-33.903692,18.73573,POINT (18.73573 -33.903692),0,,
11470646,2023/01/19,9747ee1a-10a2-5a4a-aaf3-d5cffdbeb2a8,22.54541667,21.09,17.6,28.04,0,56.27272727,40,91,1.323809524,0,0,0,24,11,21,7452,24,9747ee1a-10a2-5a4a-aaf3-d5cffdbeb2a8,metos,0120D59D,163.2,-33.934784,18.903558,POINT (18.903558 -33.934784),20,,
11468868,2023/01/19,6a434fd3-2248-5726-8da0-a2467667aec8,24.64675325,23.68,20.17,29.91058687,0,62.5,39,90,1.041666667,0,0,0,24,20,24,8526,24,6a434fd3-2248-5726-8da0-a2467667aec8,metos,0120D5D4,130.1,-33.695572,18.952162,POINT (18.952162 -33.695572),250,,
11470145,2023/01/19,89b54a7e-6e3e-5a44-bfb2-4c72a2b50ee5,21.95541667,20.325,16.92,27.4,0,80.48347826,47.41,99.74,0.625,0,0,0,24,23,24,8745,24,89b54a7e-6e3e-5a44-bfb2-4c72a2b50ee5,metos,0020F29F,323.9,-34.013096,18.87002,POINT (18.87002 -34.013096),0,,
11467178,2023/01/19,439a667c-4c83-5981-8b02-33e01dbb1d89,21.02875,19.685,16.67,26.47,0,66.31578947,42,98,3.366666667,0,0,0,24,19,24,8385,24,439a667c-4c83-5981-8b02-33e01dbb1d89,metos,0120D5DD,482.6,-33.936276,18.936866,POINT (18.936866 -33.936276),100,,
11471613,2023/01/19,ae50a68a-e161-5b72-9083-47a86aff0cfb,21.34625,20.105,18.28,26.64,0,91.774375,72.46,100,1.195833333,0,0,0,24,16,24,6746,24,ae50a68a-e161-5b72-9083-47a86aff0cfb,metos,0020F405,305.9,-34.008652,18.891978,POINT (18.891978 -34.008652),0,,
11468836,2023/01/19,6a1a6a0f-d34b-5e74-80ad-7aeb4fa721fe,25.27416667,24.2,20.14,32.42,0,57.68181818,29,0,2.091666667,0,0,0,24,22,24,9601,24,6a1a6a0f-d34b-5e74-80ad-7aeb4fa721fe,metos,0120D5A1,231.8,-33.531332,19.229656,POINT (19.229656 -33.531332),300,,
11468201,2023/01/19,58ed0b81-f0a3-5915-9831-055c1e6735ae,22.56583333,21.17,18.89,27.07,0,68.875,47,98,1.3125,0,0,0,24,16,24,8548,24,58ed0b81-f0a3-5915-9831-055c1e6735ae,metos,0120D5A2,136,-33.969048,18.829176,POINT (18.829176 -33.969048),310,,
11468780,2023/01/19,68eeca0a-c532-5c1f-bc0d-eb6e64b38b53,26.12541667,26.19,18.17,33.18,0,57.42105263,0,97,2.008333333,0,0,0,24,19,24,9909,24,68eeca0a-c532-5c1f-bc0d-eb6e64b38b53,metos,0120D598,77.2,-33.699484,19.27756,POINT (19.27756 -33.699484),555,,
11465700,2023/01/19,2052e304-ed3a-51e1-ba27-cda6a8f195be,21.28041667,19.945,17.57,26.45,0,73.03684211,49.4,99.8,5.975,0,0,0,24,19,24,7688,24,2052e304-ed3a-51e1-ba27-cda6a8f195be,metos,0310DF67,319.5,-33.933608,18.749158,POINT (18.749158 -33.933608),720,,
11473495,2023/01/19,de1cbd84-7077-5b8e-abe8-00839309cc87,20.52708333,19.105,16.98,26.08,0,81.22588235,51.86,100,1.778947368,0,0,0,24,17,19,7683,24,de1cbd84-7077-5b8e-abe8-00839309cc87,metos,0020F4D1,701.5,-33.643448,19.110226,POINT (19.110226 -33.643448),0,,
11469852,2023/01/19,83bbb7ae-c969-5f76-aa00-5f48cb6fe3a9,24.18125,22.41,19.79,30.14,0,56.80952381,33,0,1.241666667,0,0,0,24,21,24,8051,24,83bbb7ae-c969-5f76-aa00-5f48cb6fe3a9,metos,0120D5B3,158.7,-33.60132,18.858044,POINT (18.858044 -33.60132),290,,
28685755,2023/01/19,33fa936c-1345-55d0-9dde-f88ae9016d37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33fa936c-1345-55d0-9dde-f88ae9016d37,metos,0020FA21,129.8,-33.788268,18.946868,POINT (18.946868 -33.788268),0,,
11470494,2023/01/19,93b185d0-bc96-5949-a8fe-3a9656067930,20.37744087,18.83,16.87858097,25.65,0,78.327,54.91,99.96,1.15,0,0,0,22,20,24,7305,24,93b185d0-bc96-5949-a8fe-3a9656067930,metos,0020F840,444.1,-33.902212,18.923728,POINT (18.923728 -33.902212),0,,
11474697,2023/01/19,f6848773-786e-55ab-b489-d9986202c757,20.00083333,19.23,12.78,26.87,0,61.86666667,40,89,0.761538462,0,0,0,24,15,13,10418,24,f6848773-786e-55ab-b489-d9986202c757,metos,0120D5A6,1134.6,-33.880552,19.287846,POINT (19.287846 -33.880552),0,,
11467379,2023/01/19,48349069-f811-515b-9629-3c8471cb3a8a,24.03625,22.855,18.36,31.23,0,65.25,30.5,95.4,1.229166667,0,0,0,24,24,24,7404,24,48349069-f811-515b-9629-3c8471cb3a8a,metos,0310DF54,270,-33.910263,19.102215,POINT (19.102215 -33.910263),100,,
11466952,2023/01/19,3ecec81c-c734-5d04-80b3-8a031ed73e6d,25.39583333,25.24,20.39,32.53,0,55.5,24,86,2.676190476,0,0,0,24,22,21,9770,24,3ecec81c-c734-5d04-80b3-8a031ed73e6d,metos,0120D5AE,236.2,-33.478996,19.178462,POINT (19.178462 -33.478996),5,,
11468781,2023/01/20,68eeca0a-c532-5c1f-bc0d-eb6e64b38b53,25.56666667,26.145,15.59,34.13,0,58.125,0,98,1.875,0,0,0,0,24,24,9844,24,68eeca0a-c532-5c1f-bc0d-eb6e64b38b53,metos,0120D598,77.2,-33.699484,19.27756,POINT (19.27756 -33.699484),555,,
11470495,2023/01/20,93b185d0-bc96-5949-a8fe-3a9656067930,20.23108926,19.045,15.65,26.82,0,76.71458333,48.96,99.41,1.141666667,0,0,0,0,24,24,8219,24,93b185d0-bc96-5949-a8fe-3a9656067930,metos,0020F840,444.1,-33.902212,18.923728,POINT (18.923728 -33.902212),0,,
11468837,2023/01/20,6a1a6a0f-d34b-5e74-80ad-7aeb4fa721fe,24.935,24.54,16.37,33.14,0,56.66666667,24,0,1.6375,0,0,0,0,24,24,10073,24,6a1a6a0f-d34b-5e74-80ad-7aeb4fa721fe,metos,0120D5A1,231.8,-33.531332,19.229656,POINT (19.229656 -33.531332),300,,
11469853,2023/01/20,83bbb7ae-c969-5f76-aa00-5f48cb6fe3a9,23.75083333,22.525,17.22,31.14,0,55.25,37,80,1.545833333,0,0,0,0,16,24,8116,24,83bbb7ae-c969-5f76-aa00-5f48cb6fe3a9,metos,0120D5B3,158.7,-33.60132,18.858044,POINT (18.858044 -33.60132),290,,
11468133,2023/01/20,55f2ae85-8f4e-5e57-a403-f6b752b43eae,24.35416667,24.57,14.05,32.93,0,67.12380952,29.94,100,0.954166667,0,0,0,0,21,24,6212,24,55f2ae85-8f4e-5e57-a403-f6b752b43eae,metos,0000057D,494.16,-33.704333,19.332136,POINT (19.332136 -33.704333),0,,
11469265,2023/01/20,74fb653a-df98-568a-8d10-6cbb7a60aeef,24.84083333,24.97,14.89,33.66,0,57.241,23.16,99.99,1.329166667,0,0,0,0,20,24,9897,24,74fb653a-df98-568a-8d10-6cbb7a60aeef,metos,209044,216.17,-33.66919229,19.30439689,POINT (19.304396893501 -33.669192294582),0,,
11470899,2023/01/20,9d2cf417-8153-5078-b769-8e99c883cac5,20.97,19.755,15.51,27.3,0,81.48458333,55.93,100,1.270833333,0,0,0,0,24,24,7836,24,9d2cf417-8153-5078-b769-8e99c883cac5,metos,0020F842,176.1,-33.9969,18.864548,POINT (18.864548 -33.9969),0,,
11468672,2023/01/20,6526321d-332c-5201-9a79-d3d697528c32,22.535,21.035,13.52,31.91,0,73.66666667,37,99,0.89047619,0,0,0,0,12,21,8939,24,6526321d-332c-5201-9a79-d3d697528c32,metos,0120D5B2,188.8,-33.88094,19.05081,POINT (19.05081 -33.88094),545,,
